"Country.Name","Country.Code","Year","forest_area_sqkm","forest_area_pct","tot_bilat_oda_commit","tot_bilat_secalloc_oda_commit","bilat_secalloc_oda_basicsocserv","pct_bilat_secalloc_oda_commit","net_oda_provided_leastdev","net_oda_provided_leastdev_pctgni","net_oda_provided_tot","net_oda_provided_pctgni","net_oda_provided_tot_2021dol","untied_bilat_oda_commit","untied_bilat_oda_commit_pct","debt_relief_committed_hipc","debt_relief_delivered_mdri","hipc_status","debt_relief_committed_hipc_mdri","net_oda_offaid_rcvd","net_oda_rcvd","net_oda_rcvd_pct_gni","net_oda_rcvd_percap","debt_service_pct","debt_service_ppg_imf_pct","gdp_per_energy","energy_use_pergdp","co2_emissions_kt","co2_emissions_percap","co2_emissions_by_gdp","pct_urban_pop_slums","pct_annual_freshwater_withdrawals","renew_freshwater_percap","pct_land_protected","pct_marine_protected","cellular_subscriptions","phone_subscriptions","internet_users","gross_cap_formation_pct_gdp","trade_pct_gdp","agri_support_pct_gdp","gni","gni_percap","ppp_conversion_gdp","ppp_conversion_private","lit_rate_15-24_female_pct","lit_rate_15-24_male_pct","lit_rate_15-24_total_pct","lit_rate_15_plus_pct","school_attend_ratio_orphans","school_enroll_primary_gross_gpi","school_enroll_primsec_gross_gpi","school_enroll_second_gross_gpi","school_enroll_tertiary_gross_gpi","primary_completion_rate_total","school_enroll_primary_pct","persistence_primary_female_pct","persistence_primary_male_pct","persistence_primary_total_pct","prim_enroll_rate","prop_women_parliament","condom_use_female_15-24_pct","condom_use_male_15-24_pct","condom_use_highrisk_female_15-49_pct","condom_use_highrisk_male_15-49_pct","aids_deaths","hiv_prevalence_total_15-49_pct","mortality_rate_under5","impr_water_access_pct","hiv_prevalence_female_15-24_pct","knowledge_hivaids_female_15-24_pct","knowledge_hivaids_male_15-24_pct","hiv_prevalence_male_15-24_pct","arv_coverage_rate","knowledge_hivaids_female_15-49_pct","knowledge_hivaids_male_15-49_pct","child_orphan_hivaids","immunization_measles_pct_12-23mos","malaria_nets_under5_pct","malaria_meds_under5_pct","impr_sanitation_access_pct","pregnant_prenatal_4visits_pct","pregnant_prenatal_pct","ari_trmt_under5_pct","births_skilled_pct","underweight_children_pct","malaria_cases","maternal_mortality_ratio","tb_trt_success_rate","tb_detect_rate","tb_incidence","tb_death_rate","incomeshare_20pct","poverty_headcount_ratio_pct","poverty_gap","poverty_gap_belowlines","poverty_pop_belowlines_pct","poverty_gap_rural_belowlines","poverty_pop_rural_belowlines_pct","poverty_gap_urban_belowlines","poverty_pop_urban_belowlines_pct","employ_pop_ratio_15-24_female","employ_pop_ratio_15-24_male","employ_pop_ratio_15-24_total","pct_women_nonagri_employ","self_employ_female_pct","self_employ_male_pct","self_employ_total_pct","employ_pop_ratio_15plus_female","employ_pop_ratio_15plus_male","employ_pop_ratio_15plus_total","vulnerable_employ_female_pct","vulnerable_employ_male_pct","vulnerable_employ_total_pct","contrib_workers_female_pct","contrib_workers_male_pct","contrib_workers_total_pct","gdp_per_employed","pct_undernourished","adol_fert_rate","contraceptive_married_women_15-49_pct","mortality_rate_infant","life_exp","fert_rate_total","pop_total","contraceptive_unmetneed_married_women_15-49_pct","tariff_free_imports_dev_pct","tariff_free_imports_leastdev_pct","tariffs_agri_dev","tariffs_agri_leastdev","tariffs_clothing_dev","tariffs_clothing_leastdev","tariffs_textile_dev","tariffs_textile_leastdev"
"Afghanistan","AFG",2006,13500,2.06782464846981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.962e+09,2.962e+09,41.7130090436487,114.391863579399,NA,NA,NA,NA,1650.15,0.0637284718722302,0.0598041439704826,NA,NA,NA,NA,NA,9.73360444436721,NA,2.10712364546412,23.3562336686245,100.555349411331,NA,6966902248.86386,270,12.7682037319421,13.6884116862216,NA,NA,NA,NA,NA,0.629379987716675,0.575460016727448,0.36243000626564,NA,NA,NA,NA,NA,NA,NA,27.3,NA,NA,NA,NA,NA,NA,106.1,40.8,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,26.9,NA,30.3,NA,18.9,NA,86129,776,84,52,189,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.331000328064,64,40.0750007629395,18,75.8040008544922,73.7239990234375,74.0059967041016,13.5120000839233,79.7939987182617,47.9010009765625,75.6130008697509,72.7199993133545,73.1119995117188,65.818000793457,25.2049999237061,30.7169990539551,4651.17919921875,30.2,123.2034,18.6,75.8,59.11,6.651,25893450,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","AFG",2007,13500,2.06782464846981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5076880000,5076880000,51.4186155876488,190.739740536726,NA,NA,NA,NA,2273.54,0.0854175063621491,0.0705650305721907,NA,NA,1771.43812071718,NA,NA,17.5381616236848,NA,1.9,19.8649409466711,76.1737610946716,NA,8679019328.82627,330,15.2209056054823,14.4377235260662,NA,NA,NA,NA,NA,0.620660006999969,0.570230007171631,0.374179989099503,NA,NA,NA,NA,NA,NA,NA,27.7,NA,NA,NA,NA,NA,NA,102,42.6,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,27.4,NA,NA,NA,NA,NA,92202,724,87,57,189,38,NA,NA,NA,7.9,36.3,8.3,38.2,6.1,28.9,14.1400003433228,65.8379974365234,40.8689994812012,17.6,74.9789962768555,72.5220031738281,72.8479995727539,13.2629995346069,80.8320007324219,48.2290000915527,74.770998954773,71.4730014801025,71.9110012054444,64.0849990844727,24.6270008087158,29.863000869751,5107.701171875,27.1,117.396,NA,73.2,59.694,6.46,26616792,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","AFG",2008,13500,2.06782464846981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4874840000,4874840000,47.6359566979235,178.604618716818,0.298910762938098,0.298910762938098,NA,NA,4206.049,0.154101422395248,0.123571169902027,NA,NA,NA,NA,NA,28.9400601911825,NA,1.84,18.869671971305,73.0655202440326,NA,9888573664.85494,360,15.2533728096334,18.1522772448413,NA,NA,NA,NA,NA,0.643890023231506,0.589690029621124,0.425089985132217,NA,NA,NA,NA,NA,NA,NA,27.7,NA,NA,NA,NA,NA,NA,97.9,44.4,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,28,NA,36,NA,24,NA,81574,676,88,55,189,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5290002822876,63.5629997253418,39.351001739502,18.4,74.3629989624023,72.0100021362305,72.3199996948242,12.9219999313354,79.7929992675781,47.4339981079102,74.1569957733154,70.9139995574951,71.3409996032715,64.2429962158203,23.4890003204346,28.8610000610352,5276.72900390625,24.6,111.1414,22.8,70.6,60.243,6.254,27294031,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","AFG",2009,13500,2.06782464846981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6234870000,6234870000,49.7164769837886,222.639491013015,0.46492666710993,0.46492666710993,NA,NA,6769.282,0.241722682109421,0.163094846346473,NA,NA,NA,NA,NA,37.4942004506374,0.0183185950773114,3.55,17.8922473354938,56.9068174248469,NA,12797056066.3605,460,14.8194277658459,16.7081149691888,NA,NA,NA,NA,NA,0.664789974689484,0.613699972629547,0.481810003519058,0.235430002212524,NA,NA,NA,NA,NA,NA,27.3,NA,NA,NA,NA,NA,NA,93.9,46.2,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,28.7,NA,NA,NA,NA,NA,64880,631,86,49,189,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7969999313354,67.0019989013672,41.2360000610352,NA,72.4499969482422,69.6829986572266,70.0429992675781,12.9399995803833,81.572998046875,48.2849998474121,72.1839990615845,68.4740009307862,68.9559993743896,59.8839988708496,23.2399997711182,28.0030002593994,6078.9619140625,23,104.8868,NA,68.1,60.754,6.038,28004331,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","AFG",2010,13500,2.06782464846981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6470360000,6470360000,40.4427805737846,224.640575114535,0.367789840977311,0.330803066008972,NA,NA,8463.436,0.293836993688923,0.185784546266415,NA,NA,NA,NA,NA,35.4677664438775,0.0577019881181816,4,17.8687825791077,54.9673280956043,NA,14429903283.4581,500,16.0223658757746,16.5852359913969,NA,NA,NA,NA,NA,0.686070024967194,0.630020022392273,0.499599993228912,NA,NA,NA,NA,NA,NA,NA,27.7,NA,NA,NA,NA,NA,NA,90,48,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,29.3,16.1,59.6,NA,34.3,NA,69397,584,86,51,189,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5109996795654,64.629997253418,39.8860015869141,NA,70.6320037841797,68.1340026855469,68.4619979858398,12.8850002288818,80.4120025634766,47.6139984130859,70.3449993133545,66.7899990081787,67.257999420166,58.7719993591309,21.4340000152588,26.3419990539551,6509.2158203125,22.3,98.6322,21.8,65.6,61.226,5.816,28803167,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","AFG",2011,13500,2.06782464846981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6865790000,6865790000,37.869098848223,231.104469113471,0.308874649499833,0.299394279254728,NA,NA,12240.446,0.412016938260872,0.248092400942727,NA,NA,NA,NA,NA,46.4440581664588,0.0454716831312039,5,16.5582354137958,50.3012220744035,NA,16666734380.6389,560,17.35617,17.71788,32.1132202148438,61.8790702819824,46.9900512695313,31.7411193847656,NA,0.717779994010925,0.668110013008118,0.558000028133392,0.343710005283356,NA,NA,NA,NA,NA,NA,27.7,NA,NA,NA,NA,NA,NA,86.2,49.8,NA,1.8,NA,NA,NA,1.5,NA,NA,64,NA,NA,29.9,14.6,47.9,60.5,38.6,NA,77549,536,88,50,189,44,NA,NA,NA,8.4,35.8,9.3,38.3,5.6,27.6,13.914999961853,64.0759963989258,39.8209991455078,NA,70.068000793457,67.5770034790039,67.9150009155273,13.3020000457764,80.0709991455078,47.6730003356934,69.774001121521,66.1940002441406,66.6779975891113,58.2750015258789,20.8759994506836,25.9389991760254,6615.65576171875,22.2,92.3776,21.2,63.2,61.666,5.595,29708599,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","AFG",2012,13500,2.06782464846981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668371565.27439,25132052.684633,NA,693503617.959023,6666770000,6666770000,31.9769487855548,217.180151857393,0.688211722375185,0.636358239637331,NA,NA,10755.311,0.350370580694022,0.1870484705923,NA,NA,1535.98281627776,NA,NA,49.9727530004765,0.293244040663573,5.45454545454545,16.813904232401,44.659247762082,NA,20696649266.358,670,18.4575606427255,18.611664146246,NA,NA,NA,NA,NA,0.724240005016327,0.674070000648499,0.562680006027222,NA,NA,NA,NA,NA,NA,NA,27.7,NA,NA,NA,NA,NA,NA,82.6,51.6,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,30.5,NA,51.2,NA,39.9,NA,54840,496,88,49,189,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6929998397827,64.734001159668,40.5579986572266,NA,69.0839996337891,66.2610015869141,66.6579971313477,13.9809999465942,80.370002746582,48.2060012817383,68.7659997940064,64.8190021514893,65.3730010986328,56.298999786377,20.238000869751,25.3050003051758,7162.3662109375,22.7,86.123,NA,60.9,62.086,5.38,30696958,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","AFG",2013,13500,2.06782464846981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5152540000,5152540000,25.0668975968381,162.378377097367,1.43486050297294,1.40614159672188,NA,NA,10014.577,0.315601773217989,0.16496355090874,NA,NA,NA,NA,NA,52.9664731356239,0.301808715628365,5.9,17.2317365340751,56.065669936469,NA,21482615508.3013,680,18.8685982892457,19.7469993435559,NA,NA,NA,NA,NA,0.705940008163452,0.660059988498688,0.558170020580292,NA,NA,NA,NA,NA,NA,NA,27.7,NA,NA,NA,NA,NA,NA,79.2,53.4,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,31.1,NA,NA,NA,NA,25,39263,459,88,51,189,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4029998779297,64.197998046875,40.6349983215332,NA,68.5800018310547,66.0410003662109,66.4130020141602,14.6590003967285,79.9830017089844,48.3889999389648,68.2609996795655,64.55299949646,65.097002029419,56.4939994812012,19.6849994659424,25.0790004730225,6949.837890625,23.4,81.7908,NA,58.7,62.494,5.174,31731688,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","AFG",2014,13500,2.06782464846981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4942970000,4942970000,23.7686075095278,150.893430066897,1.27564917117837,1.22994850005276,NA,NA,9809.225,0.299444990875517,0.154573365859004,62.7,NA,1439.34218246402,NA,NA,56.1913326873846,0.311163495229565,7,18.0541450707421,52.341577191694,NA,21335849346.103,650,18.6463679702616,20.3264763797592,NA,NA,NA,NA,NA,0.700959980487823,0.658649981021881,0.562520027160645,0.275200009346008,NA,NA,NA,NA,NA,NA,27.7,NA,NA,NA,NA,NA,NA,76,55.2,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,31.8,22.7,63.2,NA,45.2,NA,145282,425,87,51,189,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2310009002686,64.1050033569336,40.9860000610352,NA,68.7369995117188,66.2570037841797,66.6360015869141,15.4219999313354,79.8519973754883,48.7360000610352,68.4259986877441,64.7760009765625,65.3339996337891,57.023998260498,19.625,25.3409996032715,6682.4580078125,23.8,77.4586,NA,56.7,62.895,4.981,32758020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","AFG",2015,13500,2.06782464846981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4237290000,4237290000,21.8545731218523,125.59959550035,2.9547276567378,2.88169048661137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.420528226792,0.326056406454091,8.26,19.3694492543203,55.8037319475389,NA,20259549882.2453,600,18.8949478972986,20.15905003125,NA,NA,NA,NA,NA,0.691150009632111,0.651989996433258,0.563730001449585,NA,NA,NA,NA,NA,NA,NA,27.7,NA,NA,NA,NA,NA,NA,73.1,55.3,NA,1,6.3,NA,NA,1.2,4.9,NA,62,4.6,11.8,31.9,17.8,58.6,61.5,50.5,NA,86895,396,88,56,189,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0860004425049,64.1780014038086,41.4210014343262,NA,69.2210006713867,66.6620025634766,67.0699996948242,16.2019996643066,79.8249969482422,49.1290016174316,68.9259996414184,65.2160015106201,65.8059978485108,57.882999420166,19.6340007781982,25.7199993133545,6422.0498046875,23,73.1264,22.5,54.9,63.288,4.802,33736494,24.5,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","ALB",2006,7811.8,28.5102189781022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324040000,324040000,3.50139191312806,108.282342766881,8.17912603500039,4.38054403662641,11.6071005859224,86.1541599124976,3898.021,1.30257636722163,0.196412641781706,NA,NA,NA,NA,NA,62.530387178076,8.38154083496517,9.60999131577118,38.9796664272499,73.4550491659384,NA,9233876611.01937,3090,44.4525462867169,57.2395805797868,NA,NA,NA,NA,NA,0.993860006332397,0.970939993858337,0.960730016231537,1.31745994091034,NA,NA,95.3582534790039,92.6314086914063,93.9336776733398,NA,7.1,NA,NA,NA,NA,100,0.1,16,96,0.1,NA,NA,0.1,9,NA,NA,NA,95,NA,NA,88.1,NA,NA,NA,99,NA,NA,29,87,87,18,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2439994812012,30.2520008087158,27.7259998321533,NA,71.1050033569336,61.8279991149902,65.6839981079102,39.3320007324219,56.3050003051758,47.742000579834,70.5229988098145,57.6399993896484,62.9950008392334,46.2449989318848,15.0139999389648,27.9950008392334,21563.66015625,11,18.534,NA,14.3,75.418,1.703,2992547,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","ALB",2007,7799.6,28.4656934306569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308630000,308630000,2.80621600795166,103.915230114844,6.11967036904335,3.65506073443351,12.8769846492965,77.6579321351159,3927.357,1.32233485532238,0.181359398462092,NA,4.87360594795539,9057.18721475332,NA,NA,76.8024942566025,9.92094002890962,15.0361154084109,38.6555320484345,82.8724226308549,NA,10343305950.862,3480,44.6855366654024,57.7631300483228,NA,NA,NA,NA,NA,0.993059992790222,0.982150018215179,0.977530002593994,1.35117995738983,96.6290969848633,NA,93.3642578125,93.5049591064453,93.4374771118164,NA,7.1,NA,NA,NA,NA,100,0.1,14.8,95.9,0.1,NA,NA,0.1,10,NA,NA,NA,97,NA,NA,88.9,NA,NA,NA,NA,NA,NA,30,87,87,17,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2560005187988,30.3560009002686,27.3169994354248,NA,70.5019989013672,61.3050003051758,65.2030029296875,40.6119995117188,56.2849998474121,48.3730010986328,69.8920001983642,57.0969982147217,62.5200004577636,45.7919998168945,14.503999710083,27.7639999389648,22779.30859375,10.5,18.457,NA,13.3,75.656,1.668,2970017,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","ALB",2008,7787.4,28.4211678832117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364840000,364840000,2.81808601945806,123.78728564381,5.39643995692551,3.14710366666311,12.8790820176373,77.6452854815695,4374.731,1.48431113888781,0.180390171152893,NA,NA,NA,NA,NA,62.1607266355601,11.4849960774168,23.86,35.7784282074885,77.4517110851705,NA,11654138882.9489,3950,44.5612121499538,57.6513686781317,99.1213226318359,98.5371170043945,98.8312072753906,95.9386367797852,NA,0.985979974269867,0.984149992465973,0.983630001544952,1.29632997512817,92.8302230834961,87.1511611938477,94.3882522583008,93.189697265625,93.7623977661133,87.1511611938477,7.1,NA,NA,NA,NA,100,0.1,13.8,95.8,0.1,NA,NA,0.1,14,NA,NA,NA,98,NA,NA,89.6,NA,NA,NA,NA,NA,NA,30,88,87,16,0.7,8.9,0.4,0.1,2.3,12.4,2.6,14.6,1.9,10.1,22.878999710083,28.9379997253418,25.9580001831055,NA,66.3030014038086,54.1080017089844,59.2999992370605,40.375,55.5110015869141,47.8709983825684,65.6940002441406,51.398998260498,57.4850006103516,48.5909996032715,14.1040000915527,28.7849998474121,24757.5,9.7,18.9116,NA,12.3,75.943,1.65,2947314,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","ALB",2009,7775.2,28.3766423357664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357150000,357150000,3.01322658518624,121.997500272415,7.08527709307638,4.83113663018267,13.0061891799903,76.886471983544,4378.398,1.49560019934969,0.16969901676599,NA,NA,NA,NA,NA,83.1604635738118,12.2526062103499,41.2,34.5577932562257,75.0949053413577,NA,12388741627.591,4230,44.3369680183231,57.8696975648075,NA,NA,NA,NA,NA,0.978479981422424,1.00057995319366,1.01565003395081,1.34712994098663,91.5122833251953,85.709587097168,95.4425582885742,95.0656661987305,95.2287063598633,85.709587097168,16.4,12.6,49.8,24.9,51.4,100,0.1,12.8,95.7,0.1,35.9,22,0.1,16,28.4,20.3,NA,97,NA,NA,90.2,66.8,97.3,69.6,99.3,6.3,NA,30,86,87,17,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5949993133545,28.9619998931885,24.8990001678467,36.1,66.2890014648438,53.398998260498,58.6300010681152,37.8450012207031,56.3769989013672,47.0299987792969,65.9189987182617,51.1359977722168,57.136001586914,46.3479995727539,16.257999420166,28.4710006713867,26044.404296875,8.7,19.3662,69.3,11.5,76.281,1.646,2927519,12.9,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","ALB",2010,7763,28.3321167883212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365070000,365070000,3.09177041115982,125.323504361966,10.2460440817736,6.83094790924595,13.6146503572725,73.4502887520598,4598.418,1.57857358391855,0.163797552510385,NA,NA,NA,NA,NA,91.5609287457172,11.326752875762,45,30.3086797245943,76.5434715491159,NA,12709588023.8258,4360,44.1566532134776,56.7310099910809,NA,NA,NA,NA,NA,0.982469975948334,0.986819982528687,0.989619970321655,1.33796000480652,89.2373428344727,86.273307800293,97.8855972290039,97.8377990722656,97.8643569946289,86.273307800293,16.4,NA,NA,NA,NA,100,0.1,12,95.6,0.1,NA,NA,0.1,16,NA,NA,NA,99,NA,NA,90.9,NA,NA,NA,NA,NA,NA,30,89,87,17,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2549991607666,26.4109992980957,22.9750003814697,NA,62.5050010681152,51.5089988708496,56.2019996643066,39.4329986572266,53.8079986572266,46.5639991760254,61.9959983825683,49.1009998321534,54.6030006408692,43.2929992675781,13.2049999237061,26.0440006256104,27239.62109375,7.6,19.8208,NA,10.7,76.652,1.653,2913021,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","ALB",2011,7753.4,28.2970802919708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379480000,379480000,2.94302708536228,130.62118033385,11.7686074025035,7.55636470631505,13.3440306939338,74.9398755845636,5240.143,1.80371472482914,0.176700264745241,NA,NA,NA,NA,NA,105.922828727228,11.577843541048,49,31.4135800027445,81.2185485414313,NA,12804507540.2373,4410,43.8576999373958,55.5877200771733,98.8562393188477,98.7313613891602,98.7911911010742,96.8452987670898,NA,0.985099971294403,0.979290008544922,0.975899994373322,1.35482001304626,93.2770080566406,87.1867904663086,99.1443328857422,98.4688186645508,98.7833709716797,87.1867904663086,15.7,NA,NA,NA,NA,100,0.1,11.3,95.5,0.1,NA,NA,0.1,20,NA,NA,NA,99,NA,NA,91.5,NA,NA,NA,NA,NA,NA,30,92,87,17,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.923999786377,29.2779998779297,24.8490009307861,39.2,65.0400009155273,57.8919982910156,60.951000213623,40.8110008239746,55.1110000610352,47.9259986877441,63.8420009613037,55.4450016021728,59.0380001068115,43.1870002746582,22.0659999847412,31.1030006408691,26907.60546875,6.7,20.2754,NA,10.1,77.031,1.668,2905195,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","ALB",2012,7743.8,28.2620437956204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349160000,349160000,2.85541011079589,120.383353887962,14.2126068179246,7.91432985322487,15.0746907447916,66.3363525613623,4910.113,1.692908325435,0.160827430305138,NA,NA,9274.57961847344,NA,NA,119.861412809897,10.6847887990537,54.6559590399494,28.3285496916783,76.5101734744528,NA,12658733269.6167,4360,43.6553224928973,53.8628288881248,99.0201873779297,99.3759765625,99.2313995361328,97.2469711303711,NA,0.977299988269806,0.96969997882843,0.965439975261688,1.40209996700287,98.9116973876953,90.4651031494141,99.837272644043,97.6190872192383,98.6670379638672,90.4651031494141,15.7,NA,NA,NA,NA,100,0.1,10.7,95.4,0.1,NA,NA,0.1,24,NA,NA,NA,98,NA,NA,92.1,NA,NA,NA,NA,NA,NA,30,92,87,16,0.29,8.9,1.1,0.2,2.9,14.3,3,15.3,2.9,13.6,20.6459999084473,32.4519996643066,26.9160003662109,37.1,69.9580001831055,59.9379997253418,64.2379989624023,42.5900001525879,56.8870010375977,49.7229995727539,68.8990001678467,57.9830017089844,62.6679973602295,51.8819999694824,25.867000579834,37.0309982299805,26046.6640625,6,20.73,NA,9.5,77.389,1.685,2900401,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","ALB",2013,7734.2,28.2270072992701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269980000,269980000,2.07733878965997,93.254376717562,14.315736835014,5.41269808367967,13.0942390897505,76.3694624136462,5064.127,1.74921107861166,0.165473356939328,NA,NA,NA,NA,NA,126.2764912925,9.63350871435139,57.2,28.3691664765854,75.8737824556845,NA,13156766918.8332,4540,44.1137715754682,54.1701066874003,NA,NA,NA,NA,NA,0.975430011749268,0.957469999790192,0.947740018367767,1.45764005184174,90.9744110107422,94.0052185058594,99.1460571289063,98.3262481689453,98.712532043457,94.3661804199219,17.9,NA,NA,NA,NA,100,0.1,10.1,95.2,0.1,NA,NA,0.1,31,NA,NA,NA,99,NA,NA,92.7,NA,NA,NA,NA,NA,NA,29,88,87,19,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9259996414185,25.1070003509521,20.3519992828369,41.4,63.1119995117188,57.0870018005371,59.6699981689453,38.8219985961914,51.6949996948242,45.2610015869141,62.0749988555909,54.7909984588623,57.9129981994629,45.2719993591309,24.7199993133545,33.5299987792969,28623.158203125,5.5,20.7174,NA,9,77.702,1.7,2895092,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","ALB",2014,7724.6,28.1919708029197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281170000,281170000,2.10620105607448,97.3208302643311,17.8393754486719,6.73318121218337,13.2364938957542,75.5487070727063,5716.853,1.97876331208568,0.175745343936013,NA,NA,9310.84516168334,NA,NA,115.02611464423,8.07094007583604,60.1,24.5753502200693,75.4078339395339,NA,13115626580.892,4540,42.8939300138557,54.2518524484536,NA,NA,NA,NA,NA,0.982829988002777,0.945699989795685,0.925710022449493,1.5207200050354,105.00212097168,95.7547225952148,96.3899307250977,95.1202163696289,95.7201309204102,96.1593017578125,20,NA,NA,NA,NA,100,0.1,9.7,95.1,0.1,NA,NA,0.1,33,NA,NA,NA,98,NA,NA,93.2,NA,NA,NA,NA,NA,NA,29,88,87,16,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8149995803833,21.3430004119873,17.8229999542236,NA,59.1650009155273,57.8919982910156,58.4300003051758,38.0209999084473,51.648998260498,44.851001739502,58.6059989929199,54.8780002593994,56.4540004730224,41.9739990234375,25.076000213623,32.2210006713867,29089.046875,5.1,20.7048,NA,8.6,77.963,1.71,2889104,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","ALB",2015,7715,28.1569343065693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333580000,333580000,2.8950340706142,115.798122888753,27.9142227620344,18.5876418278474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.337512554082,7.75541228014964,63.252932696931,24.413462389851,71.8010161004583,NA,12636494149.4634,4390,43.929064947029,54.3794479547722,NA,NA,NA,NA,NA,0.973070025444031,0.942780017852783,0.926919996738434,1.53050994873047,104.468193054199,95.1996002197266,89.0525665283203,88.6568603515625,88.8438262939453,95.5966110229492,20.7,NA,NA,NA,NA,100,0.1,9.4,95.1,0.1,NA,NA,0.1,36,NA,NA,NA,97,NA,NA,93.2,NA,NA,NA,NA,NA,NA,29,87,87,16,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3159999847412,23.7029991149902,18.8209991455078,NA,57.4379997253418,60.1510009765625,59.0110015869141,39.5050010681152,54.0589981079102,46.8089981079102,56.4549999237061,56.7229976654053,56.609998703003,39.7980003356934,22.2889995574951,29.6499996185303,28313.52734375,4.9,20.6922,NA,8.3,78.174,1.714,2880703,NA,NA,NA,NA,NA,NA,NA,NA,NA
